invoice,stockcode
3995,chocolate
3995,yogurt
3996,galletas
3996,panaderia
3996,azucar
3996,licor
3996,yogurt
3996,panela
3996,postres
3996,papas
3996,water
3997,huevos
3997,galletas
3997,cuidado personal
3997,azucar
3997,yogurt
3997,chocolate
3997,licor
3997,postres
3997,papas
3997,harina
3997,panaderia
3998,galletas
3998,arroz
3998,soda
3998,licor
3998,yogurt
3998,frutas
3998,azucar
3998,pollo
3998,water
3998,chocolate
3998,cuidado personal
3999,galletas
3999,arroz
3999,azucar
3999,yogurt
3999,postres
3999,queso
3999,water
3999,carne
3999,pollo
3999,cuidado personal
3999,panaderia
4000,harina
4000,aceite
4000,azucar
4000,pasta
4000,yogurt
4000,panaderia
4000,galletas
4000,licor
4000,pollo
4000,arroz
4001,galletas
4001,azucar
4001,helado
4001,arroz
4001,yogurt
4001,water
4001,postres
4002,yogurt
4002,azucar
4002,pollo
4002,galletas
4002,queso
4002,postres
4002,carne
4002,chocolate
4002,sal
4003,azucar
4003,queso
4003,arroz
4003,licor
4003,chocolate
4003,galletas
4003,harina
4003,huevos
4003,yogurt
4003,postres
4003,enlatados
4004,helado
4004,arroz
4004,soda
4004,galletas
4004,pollo
4004,yogurt
4004,licor
4004,sal
4004,panaderia
4004,harina
4004,azucar
4004,queso
4005,azucar
4005,chocolate
4005,water
4005,helado
4005,arroz
4005,galletas
4005,queso
4005,yogurt
4006,yogurt
4006,granos
4006,galletas
4006,panela
4006,soda
4006,frutas
4006,vegetales
4006,queso
4006,chocolate
4006,panaderia
4006,azucar
4007,yogurt
4007,frutas
4007,galletas
4007,pescado
4007,queso
4007,pollo
4007,chocolate
4007,arroz
4007,soda
4007,vegetales
4007,water
4007,azucar
4007,postres
4008,chocolate
4008,galletas
4008,yogurt
4008,arroz
4008,vegetales
4008,cuidado personal
4008,carne
4008,licor
4008,queso
4009,azucar
4009,yogurt
4009,panaderia
4009,huevos
4009,galletas
4009,licor
4009,aceite
4009,queso
4009,postres
4009,chocolate
4009,carne
4010,queso
4010,azucar
4010,galletas
4010,panaderia
4010,yogurt
4010,chocolate
4010,pasta
4010,arroz
4010,licor
4011,galletas
4011,azucar
4011,yogurt
4011,chocolate
4011,licor
4011,water
4011,cuidado personal
4011,postres
4012,yogurt
4012,arroz
4012,galletas
4012,aceite
4012,postres
4012,panaderia
4012,papas
4012,azucar
4012,chocolate
4012,aseo
4012,soda
4012,helado
4012,licor
4012,cafe
4012,vegetales
4013,galletas
4013,arroz
4013,queso
4013,azucar
4013,panaderia
4013,sal
4013,yogurt
4014,chocolate
4014,frutas
4014,water
4014,yogurt
4014,panaderia
4014,licor
4014,postres
4014,azucar
4014,galletas
4014,pollo
4014,harina
4014,vegetales
4014,helado
4015,galletas
4015,papas
4015,yogurt
4015,carne
4015,sal
4015,panela
4015,azucar
4015,pollo
4015,soda
4015,arroz
4015,licor
4015,helado
4015,chocolate
4015,cuidado personal
4016,licor
4016,pollo
4016,aceite
4016,postres
4016,yogurt
4016,frutas
4016,azucar
4016,panaderia
4016,galletas
4016,water
4016,chocolate
4016,queso
4017,azucar
4017,arroz
4017,carne
4017,galletas
4017,water
4017,panela
4017,pollo
4017,postres
4017,queso
4017,yogurt
4017,licor
4018,galletas
4018,yogurt
4018,queso
4018,azucar
4018,panaderia
4018,arroz
4018,carne
4018,chocolate
4019,galletas
4019,azucar
4019,yogurt
4019,chocolate
4019,helado
4019,pasta
4019,pollo
4019,soda
4019,licor
4019,sal
4019,panaderia
4020,galletas
4020,yogurt
4020,pollo
4020,papas
4020,azucar
4020,panela
4020,chocolate
4020,soda
4020,arroz
4020,licor
4020,queso
4020,harina
4020,panaderia
4021,yogurt
4021,pollo
4021,azucar
4021,galletas
4021,helado
4021,licor
4021,queso
4021,carne
4022,yogurt
4022,azucar
4022,panaderia
4022,enlatados
4022,postres
4022,licor
4022,chocolate
4022,pollo
4022,galletas
4022,soda
4023,galletas
4023,postres
4023,azucar
4023,licor
4023,helado
4023,queso
4023,panaderia
4023,yogurt
4024,azucar
4024,arroz
4024,yogurt
4024,licor
4024,panaderia
4024,postres
4024,queso
4024,helado
4024,galletas
4025,frutas
4025,azucar
4025,yogurt
4025,galletas
4025,postres
4025,water
4025,arroz
4025,chocolate
4025,panaderia
4025,pollo
4025,soda
4026,cafe
4026,arroz
4026,galletas
4026,leche
4026,postres
4026,azucar
4026,yogurt
4026,licor
4026,water
4026,queso
4026,chocolate
4026,vegetales
4027,azucar
4027,galletas
4027,yogurt
4027,licor
4027,arroz
4027,pollo
4027,aseo
4027,water
4027,chocolate
4027,queso
4027,helado
4028,postres
4028,licor
4028,chocolate
4028,panaderia
4028,pollo
4028,yogurt
4028,azucar
4028,queso
4028,water
4028,galletas
4029,yogurt
4029,panaderia
4029,azucar
4029,galletas
4029,soda
4029,chocolate
4029,postres
4029,huevos
4029,water
4029,queso
4030,papas
4030,azucar
4030,water
4030,harina
4030,chocolate
4030,yogurt
4030,galletas
4030,panaderia
4030,soda
4030,queso
4030,licor
4030,sal
4031,chocolate
4031,yogurt
4031,postres
4031,papas
4031,pescado
4031,galletas
4031,helado
4031,soda
4031,cuidado personal
4031,carne
4031,azucar
4032,licor
4032,helado
4032,galletas
4032,azucar
4032,yogurt
4032,pollo
4032,carne
4033,sal
4033,azucar
4033,enlatados
4033,galletas
4033,queso
4033,water
4033,postres
4033,arroz
4033,aseo
4034,galletas
4034,carne
4034,licor
4034,azucar
4034,arroz
4034,yogurt
4034,water
4034,panaderia
4034,pollo
4034,huevos
4034,helado
4035,postres
4035,yogurt
4035,arroz
4035,carne
4035,galletas
4035,queso
4035,azucar
4035,soda
4035,helado
4035,licor
4035,papas
4035,aceite
4035,sal
4035,chocolate
4035,harina
4036,pollo
4036,chocolate
4036,panaderia
4036,enlatados
4036,azucar
4036,licor
4036,yogurt
4036,galletas
4036,granos
4036,helado
4036,soda
4036,water
4037,galletas
4037,azucar
4037,yogurt
4037,chocolate
4037,queso
4037,aceite
4037,licor
4037,arroz
4037,harina
4038,licor
4038,chocolate
4038,pollo
4038,water
4038,galletas
4038,panaderia
4038,azucar
4038,huevos
4038,panela
4038,queso
4038,helado
4039,chocolate
4039,pescado
4039,galletas
4039,azucar
4039,water
4039,licor
4039,arroz
4039,papas
4040,licor
4040,papas
4040,galletas
4040,azucar
4040,chocolate
4040,arroz
4040,helado
4040,yogurt
4040,granos
4040,panaderia
4040,enlatados
4040,vegetales
4041,aceite
4041,pescado
4041,panela
4041,water
4041,frutas
4041,azucar
4041,galletas
4041,postres
4041,helado
4041,harina
4041,arroz
4041,vegetales
4041,sal
4041,pollo
4042,queso
4042,yogurt
4042,azucar
4042,galletas
4042,licor
4042,chocolate
4042,papas
4042,water
4042,cuidado personal
4042,arroz
4043,yogurt
4043,papas
4043,pollo
4043,azucar
4043,water
4043,galletas
4043,panaderia
4043,helado
4043,sal
4044,licor
4044,azucar
4044,galletas
4044,postres
4044,cuidado personal
4044,papas
4044,pasta
4044,frutas
4044,yogurt
4044,arroz
4044,chocolate
4044,soda
4045,licor
4045,frutas
4045,galletas
4045,queso
4045,azucar
4045,yogurt
4045,water
4045,chocolate
4045,postres
4046,pollo
4046,azucar
4046,yogurt
4046,water
4046,licor
4046,chocolate
4046,galletas
4046,arroz
4046,papas
4047,yogurt
4047,vegetales
4047,frutas
4047,chocolate
4047,galletas
4047,arroz
4047,water
4047,azucar
4047,helado
4047,aceite
4047,postres
4047,sal
4048,azucar
4048,arroz
4048,galletas
4048,papas
4048,postres
4048,vegetales
4048,licor
4048,panela
4048,helado
4048,cafe
4048,yogurt
4048,soda
4048,chocolate
4048,queso
4049,chocolate
4049,azucar
4049,licor
4049,panaderia
4049,yogurt
4049,aceite
4049,galletas
4049,sal
4049,helado
4049,papas
4049,panela
4049,queso
4050,galletas
4050,vegetales
4050,yogurt
4050,water
4050,harina
4050,postres
4050,azucar
4050,sal
4050,pollo
4050,frutas
4050,arroz
4050,queso
4051,azucar
4051,yogurt
4051,soda
4051,helado
4051,galletas
4051,panaderia
4051,water
4052,azucar
4052,aseo
4052,yogurt
4052,water
4052,carne
4052,panaderia
4052,galletas
4052,helado
4052,chocolate
4052,sal
4053,water
4053,galletas
4053,yogurt
4053,azucar
4053,arroz
4053,licor
4053,panaderia
4053,chocolate
4053,postres
4053,pollo
4053,harina
4054,licor
4054,galletas
4054,azucar
4054,helado
4054,arroz
4054,yogurt
4054,chocolate
4054,cuidado personal
4054,postres
4055,licor
4055,galletas
4055,yogurt
4055,azucar
4055,aseo
4055,chocolate
4055,queso
4055,pollo
4055,huevos
4055,arroz
4056,galletas
4056,queso
4056,aceite
4056,yogurt
4056,pollo
4056,panaderia
4056,azucar
4056,arroz
4056,frutas
4056,papas
4057,galletas
4057,huevos
4057,azucar
4057,licor
4057,yogurt
4057,panela
4057,pollo
4057,vegetales
4057,postres
4057,queso
4057,chocolate
4057,cuidado personal
4058,enlatados
4058,licor
4058,queso
4058,azucar
4058,galletas
4058,pollo
4058,postres
4058,panela
4058,cuidado personal
4058,yogurt
4059,azucar
4059,galletas
4059,papas
4059,yogurt
4059,water
4059,arroz
4060,chocolate
4060,cuidado personal
4060,galletas
4060,postres
4060,licor
4060,yogurt
4060,soda
4060,queso
4060,azucar
4060,panaderia
4060,arroz
4061,azucar
4061,water
4061,harina
4061,pollo
4061,chocolate
4061,yogurt
4061,postres
4061,galletas
4061,panaderia
4061,sal
4061,leche
4062,postres
4062,water
4062,azucar
4062,papas
4062,galletas
4062,yogurt
4062,panaderia
4062,aceite
4062,licor
4062,helado
4063,yogurt
4063,galletas
4063,panaderia
4063,azucar
4063,licor
4063,queso
4063,arroz
4063,sal
4063,pescado
4063,postres
4064,galletas
4064,queso
4064,azucar
4064,licor
4064,arroz
4064,papas
4064,chocolate
4064,helado
4064,yogurt
4065,azucar
4065,yogurt
4065,water
4065,frutas
4065,helado
4065,chocolate
4065,arroz
4065,galletas
4065,queso
4065,postres
4065,soda
4065,carne
4066,galletas
4066,pollo
4066,papas
4066,chocolate
4066,licor
4066,carne
4066,cafe
4066,arroz
4066,azucar
4066,postres
4066,panaderia
4067,pollo
4067,yogurt
4067,arroz
4067,galletas
4067,azucar
4067,panaderia
4067,licor
4068,galletas
4068,azucar
4068,water
4068,postres
4068,aceite
4068,chocolate
4068,harina
4068,yogurt
4068,carne
4068,frutas
4069,azucar
4069,yogurt
4069,soda
4069,papas
4069,helado
4069,pollo
4069,galletas
4069,queso
4069,carne
4069,arroz
4069,harina
4069,panela
4069,chocolate
4069,licor
4070,galletas
4070,soda
4070,chocolate
4070,postres
4070,licor
4070,papas
4070,yogurt
4070,panaderia
4070,azucar
4070,pescado
4070,arroz
4070,frutas
4071,queso
4071,galletas
4071,azucar
4071,panaderia
4071,pollo
4071,yogurt
4071,licor
4071,pescado
4071,aceite
4071,sal
4072,chocolate
4072,azucar
4072,sal
4072,galletas
4072,panela
4072,yogurt
4072,arroz
4072,carne
4072,pescado
4072,water
4073,queso
4073,chocolate
4073,galletas
4073,yogurt
4073,licor
4073,azucar
4073,cuidado personal
4073,vegetales
4073,aceite
4074,soda
4074,galletas
4074,chocolate
4074,azucar
4074,licor
4074,yogurt
4074,frutas
4074,helado
4074,postres
4074,arroz
4074,queso
4074,pollo
4075,galletas
4075,vegetales
4075,postres
4075,queso
4075,arroz
4075,chocolate
4075,pasta
4075,yogurt
4075,papas
4075,panaderia
4075,azucar
4076,water
4076,galletas
4076,pescado
4076,carne
4076,azucar
4076,helado
4076,licor
4076,postres
4076,panaderia
4076,queso
4077,azucar
4077,yogurt
4077,galletas
4077,frutas
4077,papas
4077,arroz
4077,queso
4077,panela
4077,licor
4077,water
4078,yogurt
4078,galletas
4078,licor
4078,harina
4078,pollo
4078,queso
4078,soda
4078,azucar
4078,arroz
4078,helado
4078,pescado
4078,panaderia
4078,chocolate
4078,water
4078,enlatados
4079,galletas
4079,azucar
4079,pollo
4079,yogurt
4079,postres
4079,chocolate
4079,enlatados
4079,helado
4080,water
4080,galletas
4080,yogurt
4080,papas
4080,helado
4080,pollo
4080,licor
4080,carne
4080,queso
4080,azucar
4080,panaderia
4080,huevos
4080,chocolate
4080,cuidado personal
4081,yogurt
4081,galletas
4081,helado
4081,panaderia
4081,cuidado personal
4081,azucar
4081,harina
4081,enlatados
4081,licor
4081,soda
4081,pollo
4082,helado
4082,galletas
4082,postres
4082,azucar
4082,yogurt
4082,panaderia
4082,queso
4082,chocolate
4082,carne
4082,pollo
4082,water
4082,arroz
4082,licor
4082,cuidado personal
4083,azucar
4083,chocolate
4083,galletas
4083,yogurt
4083,margarina
4083,panaderia
4083,soda
4083,arroz
4084,sal
4084,galletas
4084,azucar
4084,pollo
4084,yogurt
4084,postres
4084,water
4084,chocolate
4085,azucar
4085,chocolate
4085,harina
4085,galletas
4085,helado
4085,licor
4085,postres
4085,huevos
4085,yogurt
4085,papas
4085,queso
4085,sal
4086,azucar
4086,vegetales
4086,pollo
4086,galletas
4086,helado
4086,arroz
4086,yogurt
4086,chocolate
4086,panaderia
4086,water
4086,licor
4087,licor
4087,yogurt
4087,azucar
4087,water
4087,chocolate
4087,arroz
4087,galletas
4087,sal
4087,queso
4087,helado
4088,carne
4088,postres
4088,galletas
4088,frutas
4088,margarina
4088,yogurt
4088,azucar
4088,panaderia
4088,chocolate
4088,queso
4088,cuidado personal
4089,licor
4089,frutas
4089,galletas
4089,panaderia
4089,arroz
4089,yogurt
4089,water
4089,azucar
4089,chocolate
4089,queso
4089,harina
4089,papas
4090,pollo
4090,galletas
4090,licor
4090,queso
4090,panaderia
4090,azucar
4090,yogurt
4090,water
4090,carne
4090,arroz
4090,cafe
4090,chocolate
4091,panela
4091,chocolate
4091,queso
4091,azucar
4091,yogurt
4091,galletas
4091,panaderia
4091,licor
4091,harina
4091,granos
4091,arroz
4092,azucar
4092,galletas
4092,licor
4092,yogurt
4092,papas
4092,arroz
4092,chocolate
4092,water
4092,postres
4092,pollo
4093,sal
4093,yogurt
4093,galletas
4093,azucar
4093,water
4093,harina
4093,queso
4093,postres
4093,chocolate
4094,panaderia
4094,yogurt
4094,azucar
4094,chocolate
4094,arroz
4094,galletas
4094,aseo
4094,pasta
4094,huevos
4094,queso
4094,pollo
4094,water
4095,azucar
4095,yogurt
4095,licor
4095,galletas
4095,queso
4095,sal
4095,pollo
4095,postres
4095,panaderia
4096,azucar
4096,chocolate
4096,arroz
4096,galletas
4096,licor
4096,queso
4096,postres
4096,yogurt
4096,helado
4097,licor
4097,chocolate
4097,queso
4097,galletas
4097,carne
4097,yogurt
4097,pollo
4097,huevos
4097,cuidado personal
4097,postres
4097,azucar
4097,soda
4098,azucar
4098,panaderia
4098,licor
4098,yogurt
4098,cuidado personal
4098,carne
4098,aseo
4098,leche
4098,vegetales
4098,postres
4098,queso
4098,chocolate
4098,galletas
4098,water
4098,panela
4099,arroz
4099,panaderia
4099,galletas
4099,pollo
4099,helado
4099,azucar
4099,licor
4099,yogurt
4099,queso
4100,azucar
4100,galletas
4100,yogurt
4100,chocolate
4100,harina
4100,arroz
4100,queso
4100,frutas
4100,carne
4100,cuidado personal
4100,water
4101,azucar
4101,postres
4101,galletas
4101,huevos
4101,vegetales
4101,licor
4101,yogurt
4101,pollo
4101,water
4101,queso
4101,chocolate
4102,queso
4102,carne
4102,huevos
4102,yogurt
4102,azucar
4102,galletas
4102,chocolate
4102,panaderia
4102,leche
4102,aceite
4102,papas
4103,water
4103,postres
4103,azucar
4103,galletas
4103,yogurt
4103,licor
4103,queso
4103,pollo
4103,frutas
4104,galletas
4104,yogurt
4104,azucar
4104,leche
4104,carne
4104,margarina
4104,queso
4104,water
4104,postres
4104,frutas
4104,pescado
4104,panaderia
4104,arroz
4105,licor
4105,yogurt
4105,queso
4105,galletas
4105,harina
4105,panaderia
4105,azucar
4105,frutas
4105,arroz
4105,helado
4105,papas
4105,carne
4105,postres
4105,chocolate
4105,pollo
4106,panela
4106,galletas
4106,enlatados
4106,azucar
4106,yogurt
4107,queso
4107,chocolate
4107,azucar
4107,helado
4107,frutas
4107,arroz
4107,water
4107,galletas
4107,yogurt
4107,sal
4107,postres
4107,licor
4107,cuidado personal
4108,galletas
4108,azucar
4108,papas
4108,pollo
4108,queso
4108,aceite
4108,yogurt
4108,cuidado personal
4108,postres
4108,cafe
4108,sal
4109,water
4109,helado
4109,papas
4109,galletas
4109,queso
4109,sal
4109,licor
4109,postres
4109,frutas
4109,pollo
4109,azucar
4109,yogurt
4110,postres
4110,galletas
4110,azucar
4110,panaderia
4110,arroz
4110,water
4110,yogurt
4110,cafe
4110,queso
4110,chocolate
4110,frutas
4110,helado
4111,azucar
4111,sal
4111,queso
4111,yogurt
4111,galletas
4111,harina
4111,helado
4111,cafe
4111,arroz
4111,chocolate
4112,azucar
4112,yogurt
4112,galletas
4112,panaderia
4112,postres
4112,chocolate
4112,helado
4112,licor
4112,aceite
4112,queso
4113,enlatados
4113,chocolate
4113,galletas
4113,papas
4113,azucar
4113,panela
4113,arroz
4113,helado
4113,postres
4113,yogurt
4113,water
4113,licor
4114,galletas
4114,azucar
4114,licor
4114,water
4114,postres
4114,arroz
4114,chocolate
4114,queso
4114,panaderia
4114,panela
4115,galletas
4115,granos
4115,water
4115,yogurt
4115,azucar
4115,enlatados
4115,chocolate
4115,queso
4115,helado
4116,yogurt
4116,galletas
4116,panela
4116,helado
4116,water
4116,aseo
4116,postres
4116,vegetales
4116,queso
4116,azucar
4117,arroz
4117,azucar
4117,sal
4117,galletas
4117,queso
4117,pollo
4117,yogurt
4117,harina
4117,water
4117,enlatados
4118,galletas
4118,yogurt
4118,azucar
4118,queso
4118,postres
4118,chocolate
4118,panela
4118,panaderia
4118,pollo
4118,frutas
4119,licor
4119,frutas
4119,galletas
4119,yogurt
4119,azucar
4119,queso
4119,chocolate
4119,arroz
4119,pollo
4120,galletas
4120,yogurt
4120,azucar
4120,arroz
4120,postres
4120,chocolate
4120,helado
4120,panaderia
4120,licor
4121,yogurt
4121,galletas
4121,queso
4121,azucar
4121,panaderia
4121,postres
4121,margarina
4122,azucar
4122,licor
4122,yogurt
4122,chocolate
4122,galletas
4122,sal
4122,queso
4122,vegetales
4122,helado
4122,papas
4122,harina
4122,pollo
4122,postres
4122,frutas
4123,yogurt
4123,galletas
4123,licor
4123,azucar
4123,harina
4123,helado
4123,sal
4124,galletas
4124,yogurt
4124,water
4124,queso
4124,frutas
4125,helado
4125,chocolate
4125,licor
4125,panaderia
4125,yogurt
4125,carne
4125,pollo
4125,cafe
4125,azucar
4125,queso
4125,postres
4125,galletas
4125,water
4125,papas
4125,arroz
4126,galletas
4126,yogurt
4126,azucar
4126,helado
4126,queso
4126,chocolate
4126,frutas
4126,enlatados
4127,galletas
4127,azucar
4127,yogurt
4127,licor
4127,carne
4127,arroz
4127,chocolate
4127,water
4128,yogurt
4128,galletas
4128,licor
4128,azucar
4128,soda
4128,arroz
4128,cuidado personal
4128,granos
4128,water
4129,galletas
4129,panaderia
4129,azucar
4129,chocolate
4129,soda
4129,licor
4129,frutas
4129,yogurt
4129,helado
4129,pollo
4129,water
4130,yogurt
4130,postres
4130,arroz
4130,galletas
4130,granos
4130,water
4130,chocolate
4130,azucar
4131,yogurt
4131,galletas
4131,licor
4131,azucar
4131,pasta
4131,pollo
4131,arroz
4131,margarina
4131,queso
4131,sal
4131,cuidado personal
4132,helado
4132,carne
4132,yogurt
4132,azucar
4132,galletas
4132,arroz
4132,queso
4132,soda
4132,panaderia
4133,azucar
4133,postres
4133,licor
4133,water
4133,yogurt
4133,arroz
4133,galletas
4133,chocolate
4133,pollo
4133,papas
4133,pasta
4134,aceite
4134,leche
4134,frutas
4134,galletas
4134,azucar
4134,yogurt
4134,postres
4134,chocolate
4134,papas
4134,harina
4134,sal
4135,licor
4135,azucar
4135,chocolate
4135,galletas
4135,yogurt
4135,frutas
4135,panaderia
4135,pollo
4136,yogurt
4136,galletas
4136,water
4136,azucar
4136,frutas
4136,licor
4136,chocolate
4136,panaderia
4136,queso
4137,yogurt
4137,azucar
4137,galletas
4137,licor
4137,cuidado personal
4137,soda
4137,queso
4137,water
4137,chocolate
4137,carne
4137,helado
4137,pollo
4138,carne
4138,cuidado personal
4138,water
4138,galletas
4138,azucar
4138,chocolate
4138,aceite
4138,aseo
4138,helado
4138,yogurt
4139,queso
4139,yogurt
4139,carne
4139,galletas
4139,azucar
4139,arroz
4139,cuidado personal
4139,licor
4139,sal
4139,harina
4139,papas
4140,azucar
4140,queso
4140,water
4140,soda
4140,huevos
4140,galletas
4140,arroz
4140,postres
4140,yogurt
4140,licor
4140,cuidado personal
4141,azucar
4141,licor
4141,panaderia
4141,yogurt
4141,aceite
4141,arroz
4141,galletas
4141,soda
4141,pollo
4141,postres
4142,galletas
4142,chocolate
4142,azucar
4142,yogurt
4142,licor
4142,pollo
4142,pasta
4142,postres
4142,carne
4142,water
4143,cafe
4143,azucar
4143,galletas
4143,yogurt
4143,chocolate
4143,pescado
4143,postres
4143,arroz
4143,licor
4144,galletas
4144,yogurt
4144,helado
4144,arroz
4144,water
4144,licor
4144,azucar
4144,granos
4144,pollo
4144,queso
4144,enlatados
4144,chocolate
4145,yogurt
4145,postres
4145,helado
4145,vegetales
4145,azucar
4145,galletas
4145,arroz
4145,chocolate
4145,papas
4145,pollo
4145,cuidado personal
4146,yogurt
4146,azucar
4146,chocolate
4146,papas
4146,galletas
4146,licor
4146,pollo
4146,arroz
4146,panaderia
4146,frutas
4147,sal
4147,galletas
4147,yogurt
4147,licor
4147,postres
4147,azucar
4147,arroz
4147,harina
